city_name,Year,"Murders (per 100,000)","Rapes (per 100,000)","Robberies (per 100,000)","Assaults (per 100,000)","Burglaries (per 100,000)","Thefts (per 100,000)","Auto thefts (per 100,000)","Arson (per 100,000)",City-Data.com crime index
980,"San Francisco city, California",2010,6.0,16.5,394.9,296.3,565.9,2969.0,484.7,19.4,400.0
981,"San Francisco city, California",2011,6.1,16.1,379.0,258.4,541.1,2983.0,512.3,19.8,388.7
982,"San Francisco city, California",2012,8.4,13.2,424.7,257.9,648.1,3443.0,650.8,25.2,441.5
983,"San Francisco city, California",2013,5.8,19.3,503.9,318.2,711.3,4380.0,703.5,27.2,523.1
984,"San Francisco city, California",2014,5.3,41.8,379.2,368.9,615.9,3967.0,720.5,28.3,490.9
985,"San Francisco city, California",2015,6.1,39.8,417.9,312.9,600.4,4737.0,800.5,31.5,527.6
986,"San Francisco city, California",2016,6.5,39.3,364.5,300.3,571.4,4246.0,623.7,29.3,473.6
987,"San Francisco city, California",2017,6.4,41.6,365.4,301.6,560.0,5059.0,548.5,34.4,501.4
988,"San Francisco city, California",2018,5.2,39.8,355.9,290.0,598.5,4461.0,474.2,32.4,465.3
989,"San Francisco city, California",2019,4.5,36.6,344.8,283.7,524.1,4502.0,479.6,31.0,453.6
990,"San Francisco city, California",2020,5.4,22.5,270.9,245.3,845.4,2872.0,676.8,42.8,387.4
991,"San Jose city, California",2007,3.5,23.2,114.3,261.2,476.1,1412.0,686.2,36.3,256.9
992,"San Jose city, California",2008,3.3,23.3,118.9,239.9,365.7,1440.0,553.2,30.5,236.3
993,"San Jose city, California",2009,2.9,27.0,107.4,223.1,392.1,1429.0,563.8,25.5,234.1
994,"San Jose city, California",2010,2.1,26.7,103.2,207.8,416.5,1346.0,572.0,19.1,226.9
995,"San Jose city, California",2011,4.1,23.6,115.0,192.3,441.2,1319.0,535.1,17.2,226.5
996,"San Jose city, California",2012,4.6,28.7,123.7,206.3,533.2,1485.0,897.0,18.0,279.0
997,"San Jose city, California",2013,3.8,27.2,110.4,182.6,521.4,1251.0,798.9,13.4,249.5
998,"San Jose city, California",2014,3.2,30.3,106.2,181.4,511.7,1174.0,748.8,12.2,241.4
999,"San Jose city, California",2015,2.9,36.4,110.5,179.8,474.7,1274.0,678.7,9.0,242.5
1000,"San Jose city, California",2016,4.5,43.3,116.5,208.8,408.9,1227.0,739.4,13.1,257.2
1001,"San Jose city, California",2017,3.1,55.0,132.6,212.9,378.4,1285.0,777.6,16.7,272.6
1002,"San Jose city, California",2018,2.7,58.7,152.1,210.8,433.4,1290.0,735.6,11.6,280.9
1003,"San Jose city, California",2019,3.1,64.5,128.7,242.0,395.6,1435.0,589.0,13.0,277.0
1004,"San Jose city, California",2020,3.9,55.0,115.1,251.0,392.9,1237.0,686.2,24.5,268.4
1005,"San Mateo city, California",2007,0.0,20.8,109.4,204.5,263.6,1761.0,242.8,21.9,198.6
1006,"San Mateo city, California",2008,1.1,30.6,128.8,232.4,255.3,1927.0,314.2,18.5,231.8
1007,"San Mateo city, California",2009,2.2,17.4,119.3,227.7,297.2,1865.0,193.0,20.6,210.4
1008,"San Mateo city, California",2010,1.0,24.7,84.4,190.3,249.0,1506.0,204.7,19.5,179.2
1009,"San Mateo city, California",2011,1.0,20.3,70.2,158.6,311.1,1310.0,140.3,4.1,156.5
1010,"San Mateo city, California",2012,0.0,13.1,81.6,168.2,287.0,1458.0,144.0,6.0,158.5
1011,"San Mateo city, California",2013,0.0,28.9,84.6,124.5,307.6,1594.0,154.3,11.9,171.0
1012,"San Mateo city, California",2014,0.0,20.6,72.5,132.2,398.7,1311.0,194.9,8.8,160.6
1013,"San Mateo city, California",2015,1.9,10.5,59.4,183.1,696.0,1068.0,196.5,7.7,173.9
1014,"San Mateo city, California",2016,1.0,17.2,42.0,170.8,698.5,1139.0,205.1,3.8,173.3
1015,"San Mateo city, California",2017,0.0,18.1,60.9,176.0,671.8,1171.0,178.9,7.6,176.1
1016,"San Mateo city, California",2018,0.0,23.6,83.1,162.5,557.5,1285.0,201.2,5.7,182.9
1017,"San Mateo city, California",2019,1.9,42.4,64.1,142.4,486.7,1437.0,167.9,8.5,190.4
1018,"San Mateo city, California",2020,3.8,39.0,67.5,150.1,496.9,1419.0,275.5,4.8,202.6
1019,"Santa Ana city, California",2007,6.8,19.1,229.0,317.4,297.7,1377.0,617.2,35.3,286.3
1020,"Santa Ana city, California",2008,8.8,19.4,247.9,232.0,323.0,1280.0,451.9,36.8,263.9
1021,"Santa Ana city, California",2009,7.4,22.7,256.2,222.6,342.0,1228.0,434.3,27.7,262.1
1022,"Santa Ana city, California",2010,8.6,27.1,221.6,208.0,343.9,1291.0,392.9,42.8,254.1
1023,"Santa Ana city, California",2011,4.0,18.9,180.0,197.1,325.0,1286.0,391.7,30.8,221.9
1024,"Santa Ana city, California",2012,3.3,16.5,162.7,218.7,310.4,1437.0,474.6,10.8,229.6
1025,"Santa Ana city, California",2013,3.9,15.3,139.1,178.5,241.3,1251.0,438.3,9.9,199.5
1026,"Santa Ana city, California",2014,5.3,34.2,134.3,200.6,235.7,1095.0,388.2,6.2,209.8
1027,"Santa Ana city, California",2015,3.6,45.7,155.1,277.8,269.5,1332.0,553.5,11.0,262.2
1028,"Santa Ana city, California",2016,6.8,42.1,151.4,277.4,331.6,1160.0,577.3,12.4,264.0
1029,"Santa Ana city, California",2017,6.3,56.0,180.2,246.1,276.7,1224.0,589.8,17.9,276.1
1030,"Santa Ana city, California",2018,6.3,68.6,148.8,244.8,271.3,1172.0,461.8,17.0,263.8
1031,"Santa Ana city, California",2019,3.9,62.0,141.5,228.1,255.9,1382.0,402.5,14.7,250.9
1032,"Santa Ana city, California",2020,4.5,43.5,120.4,260.6,341.0,1224.0,513.9,19.2,246.0
1033,"Santa Clara city, California",2007,2.7,29.2,66.7,112.4,505.4,2212.0,417.7,11.9,228.6
1034,"Santa Clara city, California",2008,3.6,18.1,75.0,112.0,406.5,1962.0,363.1,12.6,202.5
1035,"Santa Clara city, California",2009,5.4,18.0,56.7,71.1,385.2,1964.0,376.2,11.7,192.1
1036,"Santa Clara city, California",2010,1.7,6.0,53.2,95.3,413.0,1898.0,279.0,13.7,170.4
1037,"Santa Clara city, California",2011,1.7,11.9,56.9,79.8,347.1,1869.0,273.3,17.0,166.8
1038,"Santa Clara city, California",2012,0.0,8.4,51.1,125.7,489.3,1904.0,376.2,14.2,187.7
1039,"Santa Clara city, California",2013,0.0,10.8,45.8,86.6,383.7,1805.0,327.1,15.0,164.9
1040,"Santa Clara city, California",2014,0.0,21.5,73.5,38.8,476.4,1888.0,333.6,9.1,182.5
1041,"Santa Clara city, California",2015,0.8,16.2,57.5,51.8,471.8,2103.0,322.1,8.1,185.1
1042,"Santa Clara city, California",2016,2.3,13.3,45.2,63.2,282.4,1591.0,322.2,5.5,150.7
1043,"Santa Clara city, California",2017,1.6,27.4,64.3,74.5,319.9,2203.0,313.6,5.5,194.9
1044,"Santa Clara city, California",2018,0.8,25.6,57.5,77.7,333.4,2223.0,351.3,8.5,195.2
1045,"Santa Clara city, California",2019,0.0,26.7,55.7,80.8,276.7,3059.0,283.6,13.7,218.6
1046,"Santa Clara city, California",2020,0.8,29.6,64.4,61.4,327.3,1753.0,420.5,11.4,183.4
1047,"Santa Clarita city, California",2007,0.6,12.9,65.7,139.1,448.3,1527.0,244.1,15.3,171.0
1048,"Santa Clarita city, California",2008,1.2,11.1,74.5,156.0,371.3,1184.0,268.3,12.8,159.5
1049,"Santa Clarita city, California",2009,2.9,11.7,75.4,159.5,412.0,1189.0,191.1,22.2,161.4
1050,"Santa Clarita city, California",2010,0.6,11.9,69.8,130.4,325.5,1051.0,137.8,10.2,133.5
1051,"Santa Clarita city, California",2011,2.8,10.1,42.6,91.4,317.8,989.9,131.7,10.7,117.1
1052,"Santa Clarita city, California",2012,0.6,16.7,53.6,119.9,343.7,1016.0,169.6,10.0,132.8
1053,"Santa Clarita city, California",2013,1.0,9.3,47.3,77.1,343.5,858.7,121.5,8.3,107.1
1054,"Santa Clarita city, California",2014,0.5,7.2,44.5,96.2,296.2,764.0,117.4,4.8,100.0
1055,"Santa Clarita city, California",2015,3.3,16.1,58.7,88.1,310.7,933.5,141.1,9.9,125.1
1056,"Santa Clarita city, California",2016,0.9,20.5,55.6,73.8,296.0,884.3,188.1,7.7,120.8
1057,"Santa Clarita city, California",2017,1.8,18.5,56.4,86.0,311.5,923.0,189.5,6.0,126.5
1058,"Santa Clarita city, California",2018,1.8,19.9,43.4,69.7,268.7,720.3,136.2,12.0,105.1
1059,"Santa Clarita city, California",2019,0.9,22.5,40.8,62.8,179.7,663.9,100.4,7.8,91.8
1060,"Santa Clarita city, California",2020,0.9,18.9,32.0,79.3,161.8,615.5,129.8,4.1,88.7
1061,"Santa Maria city, California",2007,3.5,45.5,162.0,493.1,598.0,1891.0,560.7,14.0,353.0
1062,"Santa Maria city, California",2008,10.4,65.7,115.3,525.7,608.7,1813.0,564.9,21.9,373.4
1063,"Santa Maria city, California",2009,5.7,48.1,83.5,703.8,634.0,988.8,466.9,13.7,337.0
1064,"Santa Maria city, California",2010,3.0,32.1,152.7,586.6,508.3,1503.0,318.4,8.0,316.0
1065,"Santa Maria city, California",2011,6.9,17.9,151.9,534.1,650.3,1499.0,262.1,8.9,307.1
1066,"Santa Maria city, California",2012,0.0,20.7,143.3,517.8,703.5,1302.0,395.2,8.9,296.1
1067,"Santa Maria city, California",2013,2.9,33.3,119.5,324.3,634.0,1526.0,715.3,12.7,295.9
1068,"Santa Maria city, California",2014,2.9,42.8,144.8,236.2,647.3,1454.0,858.2,10.7,302.9
1069,"Santa Maria city, California",2015,12.5,47.9,127.4,255.9,570.2,1655.0,625.7,6.7,308.8
1070,"Santa Maria city, California",2016,8.5,42.4,158.2,267.4,490.6,1367.0,626.2,13.2,290.9
1071,"Santa Maria city, California",2017,2.8,54.0,144.3,242.0,415.2,1146.0,630.2,10.2,265.8
1072,"Santa Maria city, California",2018,5.6,55.5,147.1,251.6,348.8,905.6,532.8,22.2,253.2
1073,"Santa Maria city, California",2019,4.6,48.0,128.2,249.0,237.1,757.3,366.2,10.1,212.0
1074,"Santa Maria city, California",2020,1.8,74.9,165.5,528.9,303.3,1030.0,952.5,21.3,357.7
1075,"Santa Rosa city, California",2007,2.6,41.9,87.8,365.3,468.5,1700.0,240.1,13.6,258.1
1076,"Santa Rosa city, California",2008,5.2,31.6,96.2,351.9,510.7,1627.0,238.9,12.3,254.8
1077,"Santa Rosa city, California",2009,1.3,47.9,115.0,348.8,453.6,2022.0,249.1,8.9,277.7
1078,"Santa Rosa city, California",2010,1.2,33.4,98.9,323.6,451.1,1812.0,177.6,5.4,241.7
1079,"Santa Rosa city, California",2011,2.9,34.2,78.9,285.7,375.2,1646.0,162.0,9.4,219.1
1080,"Santa Rosa city, California",2012,1.2,39.2,73.7,258.1,424.3,1625.0,184.9,12.9,217.0
1081,"Santa Rosa city, California",2013,1.7,24.5,61.2,227.9,371.9,1492.0,180.1,14.6,187.1
1082,"Santa Rosa city, California",2014,1.2,40.5,75.1,250.9,345.7,1661.0,219.1,24.3,215.6
1083,"Santa Rosa city, California",2015,2.3,50.6,74.5,217.4,363.6,1834.0,255.5,23.3,230.2
1084,"Santa Rosa city, California",2016,2.8,53.3,68.6,248.3,292.5,1183.0,230.7,10.8,204.8
1085,"Santa Rosa city, California",2017,2.8,61.8,71.4,273.3,297.7,1309.0,233.0,12.5,223.1
1086,"Santa Rosa city, California",2018,1.7,84.5,83.4,297.2,310.2,1236.0,222.3,14.7,244.4
1087,"Santa Rosa city, California",2019,1.7,82.1,70.8,327.2,273.2,1168.0,174.8,15.7,235.5
1088,"Santa Rosa city, California",2020,2.3,62.2,76.3,375.3,306.3,1060.0,237.9,14.1,235.1
1089,"Simi Valley city, California",2007,1.6,16.3,51.4,78.3,352.1,1409.0,181.0,7.3,142.9
1090,"Simi Valley city, California",2008,3.3,10.7,48.5,88.0,331.5,1182.0,119.3,18.9,127.3
1091,"Simi Valley city, California",2009,1.6,8.2,42.0,75.7,308.5,1241.0,93.8,13.2,116.3
1092,"Simi Valley city, California",2010,0.8,11.3,29.8,62.0,312.3,1358.0,107.9,4.8,116.8
1093,"Simi Valley city, California",2011,0.0,7.2,32.6,52.5,249.8,1017.0,83.5,11.1,90.9
1094,"Simi Valley city, California",2012,2.4,5.5,28.4,75.0,314.2,1100.0,97.9,10.3,106.5
1095,"Simi Valley city, California",2013,2.4,7.1,24.6,70.5,272.6,976.9,104.6,12.7,98.5
1096,"Simi Valley city, California",2014,0.0,21.3,19.0,70.3,274.9,928.9,74.2,9.5,99.1
1097,"Simi Valley city, California",2015,0.8,18.8,35.3,81.6,200.0,899.0,87.9,4.7,100.5
1098,"Simi Valley city, California",2016,1.6,22.0,30.6,82.5,262.5,885.6,82.5,7.9,106.8
1099,"Simi Valley city, California",2017,0.0,25.3,30.8,89.2,261.4,1070.0,109.0,5.5,117.1
1100,"Simi Valley city, California",2018,0.0,36.2,44.0,88.0,198.9,878.8,94.3,1.6,116.4
1101,"Simi Valley city, California",2019,0.8,11.9,27.8,75.4,165.0,705.4,72.2,5.6,80.1
1102,"Simi Valley city, California",2020,2.4,23.1,21.5,85.9,135.2,821.5,91.5,2.4,96.5
1103,"Stockton city, California",2007,9.8,35.3,543.5,830.2,1364.0,3965.0,955.7,15.8,707.4
1104,"Stockton city, California",2008,8.2,38.2,531.6,896.7,1485.0,3788.0,853.0,20.1,709.5
1105,"Stockton city, California",2009,11.3,28.1,430.9,797.0,1362.0,3174.0,743.6,11.3,615.5
1106,"Stockton city, California",2010,16.8,36.7,484.4,844.7,1536.0,3309.0,699.7,21.3,673.1
1107,"Stockton city, California",2011,19.7,30.5,448.3,909.4,1400.0,3270.0,568.9,29.1,654.4
1108,"Stockton city, California",2012,23.7,30.1,520.2,973.9,1476.0,2788.0,836.8,22.7,704.2
1109,"Stockton city, California",2013,10.7,30.4,362.9,804.2,1397.0,2918.0,714.8,29.4,587.1
1110,"Stockton city, California",2014,16.4,44.7,366.6,903.8,1043.0,2698.0,648.4,25.4,592.1
1111,"Stockton city, California",2015,16.1,44.3,375.2,916.4,948.2,2663.0,652.0,33.8,588.5
1112,"Stockton city, California",2016,15.9,41.5,384.3,979.1,730.0,2449.0,594.5,26.3,572.7
1113,"Stockton city, California",2017,17.8,49.7,390.2,956.8,691.3,2274.0,661.9,67.2,576.1
1114,"Stockton city, California",2018,10.5,61.6,384.8,942.7,743.7,2368.0,655.9,61.0,573.6
1115,"Stockton city, California",2019,10.8,57.7,369.3,958.9,704.4,2704.0,535.1,40.8,570.7
1116,"Stockton city, California",2020,17.8,60.0,288.6,910.8,486.7,2020.0,474.9,59.4,505.2
1117,"Sunnyvale city, California",2007,1.5,11.5,47.6,57.5,285.4,1455.0,277.0,12.3,138.4
1118,"Sunnyvale city, California",2008,1.5,13.0,49.6,76.3,267.1,1445.0,264.0,25.2,141.2
1119,"Sunnyvale city, California",2009,0.8,8.3,53.7,65.1,326.2,1533.0,236.1,15.9,140.4
1120,"Sunnyvale city, California",2010,0.0,18.6,42.1,60.0,290.5,1124.0,175.6,36.4,118.8
1121,"Sunnyvale city, California",2011,2.1,14.8,48.0,40.9,277.3,953.2,159.5,9.9,109.0
1122,"Sunnyvale city, California",2012,2.1,9.7,49.4,57.1,364.9,1181.0,233.3,15.3,129.7
1123,"Sunnyvale city, California",2013,2.7,10.8,34.4,49.3,387.4,982.7,272.7,9.4,122.5
1124,"Sunnyvale city, California",2014,0.7,9.4,58.9,42.8,342.1,1044.0,191.5,9.4,116.1
1125,"Sunnyvale city, California",2015,0.7,19.0,40.0,44.0,357.5,993.2,194.2,5.9,117.6
1126,"Sunnyvale city, California",2016,0.6,13.6,34.4,53.9,337.4,874.1,177.1,10.4,106.0
1127,"Sunnyvale city, California",2017,0.6,18.7,36.1,62.0,330.5,1208.0,192.4,12.3,126.4
1128,"Sunnyvale city, California",2018,0.6,27.6,45.6,90.0,272.4,1133.0,226.8,5.1,137.6
1129,"Sunnyvale city, California",2019,0.0,23.9,54.2,89.1,295.8,1678.0,209.2,20.7,157.8
1130,"Sunnyvale city, California",2020,1.3,20.8,39.6,86.9,334.8,1477.0,250.4,17.5,151.0
1131,"Temecula city, California",2007,5.3,12.8,86.5,116.4,712.1,1802.0,319.2,6.4,217.6
1132,"Temecula city, California",2008,3.0,15.2,54.7,80.1,713.5,1502.0,249.3,4.1,180.7
1133,"Temecula city, California",2009,1.0,13.9,58.5,51.5,570.7,1560.0,218.0,4.0,160.7
1134,"Temecula city, California",2010,2.0,3.0,42.0,27.0,534.5,1640.0,173.8,5.0,141.3
1135,"Temecula city, California",2011,0.0,6.9,53.3,33.6,540.1,1679.0,157.0,0.0,145.8
1136,"Temecula city, California",2012,0.0,9.7,51.3,32.9,568.6,1586.0,205.0,1.9,149.3
1137,"Temecula city, California",2013,2.8,10.3,36.6,35.6,666.5,1778.0,225.0,8.4,167.7
1138,"Temecula city, California",2014,1.8,6.5,49.9,34.2,605.7,1540.0,194.8,6.5,150.2
1139,"Temecula city, California",2015,0.9,7.2,42.1,51.9,411.0,1895.0,306.3,2.7,159.6
1140,"Temecula city, California",2016,1.7,3.5,48.1,73.4,298.1,1696.0,267.5,2.6,145.5
1141,"Temecula city, California",2017,0.9,4.3,33.0,63.4,306.4,1745.0,217.0,1.7,136.4
1142,"Temecula city, California",2018,0.0,3.4,51.5,64.4,368.5,1687.0,273.2,1.7,146.2
1143,"Temecula city, California",2019,0.9,6.9,61.7,72.9,272.7,1730.0,248.6,4.3,148.5
1144,"Temecula city, California",2020,0.0,10.3,57.5,59.3,316.0,1320.0,306.6,2.6,136.8
1145,"Thousand Oaks city, California",2007,1.6,15.2,30.4,69.5,338.7,1124.0,88.7,11.2,114.1
1146,"Thousand Oaks city, California",2008,1.6,12.9,29.8,74.9,248.2,1101.0,75.7,13.7,105.0
1147,"Thousand Oaks city, California",2009,1.6,15.4,32.3,82.4,261.0,1120.0,67.9,21.0,110.2
1148,"Thousand Oaks city, California",2010,0.8,12.6,39.5,56.8,282.6,1268.0,56.8,7.1,109.9
1149,"Thousand Oaks city, California",2011,0.8,7.8,26.5,71.8,248.9,1099.0,46.8,9.4,95.3
1150,"Thousand Oaks city, California",2012,0.0,17.8,35.6,68.1,215.2,1138.0,69.7,15.5,104.7
1151,"Thousand Oaks city, California",2013,0.0,5.4,32.6,69.8,225.8,948.1,70.6,9.3,87.5
1152,"Thousand Oaks city, California",2014,0.8,19.4,17.0,61.9,276.4,888.7,72.8,3.9,95.2
1153,"Thousand Oaks city, California",2015,0.0,20.0,17.7,66.9,180.0,954.8,78.5,6.9,91.8
1154,"Thousand Oaks city, California",2016,0.0,23.1,25.4,77.8,209.5,1003.0,86.3,7.7,103.3
1155,"Thousand Oaks city, California",2017,1.5,34.0,27.1,70.4,208.1,1010.0,87.4,9.3,114.5
1156,"Thousand Oaks city, California",2018,10.8,23.2,23.2,40.2,182.5,871.5,90.5,3.1,110.1
1157,"Thousand Oaks city, California",2019,0.0,21.1,18.0,29.7,190.9,848.1,50.1,1.6,79.5
1158,"Thousand Oaks city, California",2020,0.8,16.6,18.1,24.4,149.0,809.8,78.1,2.4,74.2
1159,"Torrance city, California",2007,1.4,14.7,149.0,74.8,332.9,1574.0,322.4,11.2,186.3
1160,"Torrance city, California",2008,1.4,14.8,123.4,76.2,358.9,1487.0,319.4,13.4,177.1
1161,"Torrance city, California",2009,0.7,17.7,98.5,66.6,313.2,1441.0,282.1,7.8,160.6
1162,"Torrance city, California",2010,2.8,13.1,104.5,79.1,354.8,1381.0,230.3,14.4,161.6
1163,"Torrance city, California",2011,1.4,11.6,61.8,51.0,345.9,1330.0,204.6,7.5,134.5
1164,"Torrance city, California",2012,2.7,11.5,62.2,52.1,357.8,1233.0,228.6,3.4,136.3
1165,"Torrance city, California",2013,0.7,10.8,51.5,63.7,400.6,1242.0,245.4,4.1,135.6
1166,"Torrance city, California",2014,1.4,12.2,49.3,41.9,393.3,1206.0,173.7,2.7,125.3
1167,"Torrance city, California",2015,1.3,22.8,57.0,62.3,361.8,1356.0,212.4,2.7,147.0
1168,"Torrance city, California",2016,0.7,18.8,79.8,73.8,307.2,1560.0,293.1,3.4,162.4
1169,"Torrance city, California",2017,0.0,24.4,78.7,78.0,377.7,1501.0,295.6,8.1,168.8
1170,"Torrance city, California",2018,1.4,23.8,72.8,83.7,318.4,1327.0,192.6,6.1,151.1
1171,"Torrance city, California",2019,2.1,17.9,78.5,94.4,274.8,1488.0,201.8,8.3,155.8
1172,"Torrance city, California",2020,2.1,30.7,73.2,85.1,263.6,1436.0,346.5,4.2,171.3
1173,"Vacaville city, California",2007,5.4,27.9,89.1,159.9,310.2,1581.0,294.1,39.7,200.3
1174,"Vacaville city, California",2008,1.1,31.4,126.6,156.9,321.3,1715.0,266.2,18.4,209.0
1175,"Vacaville city, California",2009,1.1,16.2,103.7,175.1,430.1,1693.0,169.7,9.7,192.7
1176,"Vacaville city, California",2010,3.2,29.2,76.8,185.0,348.4,1482.0,188.3,32.5,188.6
1177,"Vacaville city, California",2011,3.2,21.4,54.5,129.4,279.1,1353.0,161.5,22.5,152.3
1178,"Vacaville city, California",2012,3.2,25.5,77.7,155.4,339.5,1639.0,183.1,11.7,185.2
1179,"Vacaville city, California",2013,1.1,14.8,70.0,127.2,283.0,1694.0,244.8,18.0,167.6
1180,"Vacaville city, California",2014,2.1,19.0,83.4,178.5,327.3,2136.0,268.2,6.3,210.0
1181,"Vacaville city, California",2015,0.0,20.7,100.3,136.5,244.1,1782.0,206.8,15.5,178.9
1182,"Vacaville city, California",2016,0.0,11.3,77.8,122.9,193.5,1730.0,182.2,7.2,154.3
1183,"Vacaville city, California",2017,1.0,20.1,56.4,121.9,187.3,1754.0,181.3,17.1,157.2
1184,"Vacaville city, California",2018,2.0,21.8,62.3,141.4,161.2,1784.0,188.8,11.9,166.0
1185,"Vacaville city, California",2019,3.0,46.5,79.1,198.7,160.2,2096.0,158.2,7.9,214.3
1186,"Vacaville city, California",2020,2.0,35.4,49.2,156.5,156.5,1396.0,179.1,7.9,159.5
1187,"Vallejo city, California",2007,12.8,22.3,309.2,588.4,1246.0,2701.0,1245.0,82.2,548.8
1188,"Vallejo city, California",2008,11.3,29.5,377.2,535.9,1869.0,1831.0,1202.0,48.6,566.6
1189,"Vallejo city, California",2009,8.7,36.7,383.6,443.0,2060.0,1620.0,1106.0,41.9,548.0
1190,"Vallejo city, California",2010,14.7,50.9,395.0,248.4,1940.0,1445.0,1015.0,30.2,513.0
1191,"Vallejo city, California",2011,15.3,45.2,370.8,338.4,2104.0,1463.0,903.6,39.2,523.8
1192,"Vallejo city, California",2012,11.9,37.3,322.3,373.2,2280.0,1426.0,1251.0,55.1,541.6
1193,"Vallejo city, California",2013,21.1,25.4,358.3,456.3,2511.0,1312.0,1022.0,45.6,571.3
1194,"Vallejo city, California",2014,15.1,52.7,307.9,489.5,1889.0,1321.0,870.3,39.3,517.3
1195,"Vallejo city, California",2015,14.8,84.1,289.5,461.8,1940.0,1267.0,905.5,33.0,535.1
1196,"Vallejo city, California",2016,12.3,90.8,288.7,469.4,1935.0,1080.0,918.3,59.7,529.7
1197,"Vallejo city, California",2017,12.3,76.1,319.2,450.2,2001.0,966.7,794.8,49.1,513.6
1198,"Vallejo city, California",2018,6.5,83.8,283.8,392.0,1997.0,792.9,875.8,32.5,485.1
1199,"Vallejo city, California",2019,9.8,112.5,273.9,449.2,2355.0,935.9,737.8,42.4,542.9
1200,"Vallejo city, California",2020,22.1,109.5,257.5,601.7,1480.0,981.0,872.3,65.4,542.0
1201,"Victorville city, California",2007,8.6,28.6,251.7,340.4,1221.0,2001.0,628.4,15.3,399.5
1202,"Victorville city, California",2008,3.5,28.9,222.2,342.9,1211.0,2003.0,449.7,29.7,366.2
1203,"Victorville city, California",2009,8.5,41.0,246.7,372.2,1070.0,1894.0,398.6,29.9,380.8
1204,"Victorville city, California",2010,5.2,32.8,220.9,328.7,1099.0,1695.0,376.2,22.4,343.4
1205,"Victorville city, California",2011,5.1,31.6,222.6,325.8,1159.0,1779.0,414.4,22.2,352.8
1206,"Victorville city, California",2012,5.1,33.7,187.0,343.8,1548.0,1669.0,545.1,21.1,380.7
1207,"Victorville city, California",2013,7.4,29.6,166.0,332.0,1201.0,1698.0,523.4,16.4,348.5
1208,"Victorville city, California",2014,2.5,31.9,154.5,336.0,1428.0,1654.0,493.8,20.4,349.6
1209,"Victorville city, California",2015,4.9,39.7,185.7,399.7,887.8,1853.0,509.2,31.6,354.2
1210,"Victorville city, California",2016,5.7,37.3,181.5,381.6,772.0,1622.0,464.2,20.3,328.0
1211,"Victorville city, California",2017,11.4,43.8,216.6,427.5,673.2,1492.0,526.4,34.1,357.1
1212,"Victorville city, California",2018,7.3,51.1,209.2,388.3,511.6,1124.0,568.3,25.9,322.1
1213,"Victorville city, California",2019,4.1,36.6,207.2,554.9,479.3,862.0,503.7,17.1,318.8
1214,"Victorville city, California",2020,15.4,44.7,162.5,658.1,385.9,722.3,482.6,28.4,341.5
1215,"Visalia city, California",2007,10.3,32.5,132.7,395.7,949.8,2859.0,648.3,16.3,398.2
1216,"Visalia city, California",2008,8.2,37.8,159.2,348.8,1016.0,3097.0,580.2,14.0,405.6
1217,"Visalia city, California",2009,7.2,42.7,148.9,322.7,1015.0,2693.0,424.9,10.5,370.5
1218,"Visalia city, California",2010,4.8,20.9,141.4,297.3,994.0,2810.0,482.2,6.4,348.8
1219,"Visalia city, California",2011,6.4,31.8,75.5,272.4,881.6,2753.0,432.9,6.4,321.7
1220,"Visalia city, California",2012,3.9,34.5,105.0,282.9,961.6,2961.0,412.2,7.8,342.2
